insertId,"labels.""k8s-pod/app""","labels.""k8s-pod/app_kubernetes_io/managed-by""","labels.""k8s-pod/app_kubernetes_io/name""","labels.""k8s-pod/pod-template-hash""","labels.""k8s-pod/version""",logName,receiveTimestamp,resource.labels.cluster_name,resource.labels.container_name,resource.labels.location,resource.labels.namespace_name,resource.labels.pod_name,resource.labels.project_id,resource.type,severity,textPayload,timestamp
3swxxh5b4ebvuwloe,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      value: '0x9d507de4349123e6d07db73290dc7d38222ee6df',
",2021-04-06T14:00:11.282579220Z
3swxxh5b4ebvuwlod,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      type: 'bytes',
",2021-04-06T14:00:11.282575897Z
3swxxh5b4ebvuwloc,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    _createdBy: {
",2021-04-06T14:00:11.282572630Z
3swxxh5b4ebvuwlob,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    },
",2021-04-06T14:00:11.282569428Z
3swxxh5b4ebvuwloa,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      signed_value: [Object]
",2021-04-06T14:00:11.282566164Z
3swxxh5b4ebvuwlnz,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      key: '0xac202291526632eb043339a7e504ac9782636839c37374e96829f650f4a9f1ae',
",2021-04-06T14:00:11.282562653Z
3swxxh5b4ebvuwlny,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      value: '1',
",2021-04-06T14:00:11.282559386Z
3swxxh5b4ebvuwlnx,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      type: 'integer',
",2021-04-06T14:00:11.282555980Z
3swxxh5b4ebvuwlnw,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    RiskScore: {
",2021-04-06T14:00:11.282552617Z
3swxxh5b4ebvuwlnv,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    },
",2021-04-06T14:00:11.282549441Z
3swxxh5b4ebvuwlnu,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      signed_value: [Object]
",2021-04-06T14:00:11.282546065Z
3swxxh5b4ebvuwlnt,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      key: '0xe24e7917d4fcaf79095539ac23af9f6d5c80ea8b0d95c9cd860152bff8fdab17',
",2021-04-06T14:00:11.282542541Z
3swxxh5b4ebvuwlns,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      value: '0x9d507de4349123e6d07db73290dc7d38222ee6df',
",2021-04-06T14:00:11.282539104Z
3swxxh5b4ebvuwlnr,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      type: 'bytes',
",2021-04-06T14:00:11.282535785Z
3swxxh5b4ebvuwlnq,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    Originator: {
",2021-04-06T14:00:11.282532453Z
3swxxh5b4ebvuwlnp,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    },
",2021-04-06T14:00:11.282529283Z
3swxxh5b4ebvuwlno,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      signed_value: [Object]
",2021-04-06T14:00:11.282525936Z
3swxxh5b4ebvuwlnn,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      key: '0xe5588a8a267ed4c32962568afe216d4ba70ae60576a611e3ca557b84f1724e29',
",2021-04-06T14:00:11.282522534Z
3swxxh5b4ebvuwlnm,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      value: '2021-04-12T22:00:00Z',
",2021-04-06T14:00:11.282519233Z
3swxxh5b4ebvuwlnl,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      type: 'timestamp',
",2021-04-06T14:00:11.282515894Z
3swxxh5b4ebvuwlnk,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    MaturityDate: {
",2021-04-06T14:00:11.282512083Z
3swxxh5b4ebvuwlnj,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    },
",2021-04-06T14:00:11.282494669Z
3swxxh5b4ebvuwlni,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      signed_value: [Object]
",2021-04-06T14:00:11.282489599Z
3swxxh5b4ebvuwlnh,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      key: '0xcd35852d8705a28d4f83ba46f02ebdf46daf03638b40da74b9371d715976e6dd',
",2021-04-06T14:00:11.282484086Z
3swxxh5b4ebvuwlng,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      value: '11000000000000000000',
",2021-04-06T14:00:11.282478125Z
3swxxh5b4ebvuwlnf,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      type: 'integer',
",2021-04-06T14:00:11.282473050Z
3swxxh5b4ebvuwlne,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    AssetValue: {
",2021-04-06T14:00:11.282468069Z
3swxxh5b4ebvuwlnd,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    },
",2021-04-06T14:00:11.282462873Z
3swxxh5b4ebvuwlnc,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      signed_value: [Object]
",2021-04-06T14:00:11.282457869Z
3swxxh5b4ebvuwlnb,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      key: '0xbbaa573c53fa357a3b53624eb6deab5f4c758f299cffc2b0b6162400e3ec13ee',
",2021-04-06T14:00:11.282452852Z
3swxxh5b4ebvuwlna,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      value: '0xa9995b48c1f41fecac9a0df5694b46eb4351e75aba8a6337762e7d8bf2637a7b',
",2021-04-06T14:00:11.282447584Z
3swxxh5b4ebvuwlmz,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      type: 'bytes',
",2021-04-06T14:00:11.282442589Z
3swxxh5b4ebvuwlmy,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    AssetIdentifier: {
",2021-04-06T14:00:11.282437699Z
3swxxh5b4ebvuwlmx,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  attributes: {
",2021-04-06T14:00:11.282432997Z
3swxxh5b4ebvuwlmw,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  data: {},
",2021-04-06T14:00:11.282427949Z
3swxxh5b4ebvuwlmv,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  scheme: 'generic',
",2021-04-06T14:00:11.282419216Z
3swxxh5b4ebvuwlmu,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  },
",2021-04-06T14:00:11.282414311Z
3swxxh5b4ebvuwlmt,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    fingerprint: '0x949a96c5d7dd13f6e0ecec4aec9c7cd24cc9b6b4688146256dc565af9a3047f0'
",2021-04-06T14:00:11.282409352Z
3swxxh5b4ebvuwlms,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    status: 'pending',
",2021-04-06T14:00:11.282404690Z
3swxxh5b4ebvuwlmr,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    nfts: null,
",2021-04-06T14:00:11.282399561Z
3swxxh5b4ebvuwlmq,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    ],
",2021-04-06T14:00:11.282394500Z
3swxxh5b4ebvuwlmp,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      '0xD2FD865A920B23cd539791cD7948c53515592146'
",2021-04-06T14:00:11.282389271Z
3swxxh5b4ebvuwlmo,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      '0x9D507de4349123E6D07dB73290dc7D38222EE6df',
",2021-04-06T14:00:11.282382901Z
3swxxh5b4ebvuwlmn,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    write_access: [
",2021-04-06T14:00:11.282378019Z
3swxxh5b4ebvuwlmm,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    read_access: null,
",2021-04-06T14:00:11.282373132Z
3swxxh5b4ebvuwlml,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    created_at: '',
",2021-04-06T14:00:11.282368221Z
3swxxh5b4ebvuwlmk,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    author: '0x0000000000000000000000000000000000000000',
",2021-04-06T14:00:11.282362941Z
3swxxh5b4ebvuwlmj,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    version_id: '0x43a75c0c0666cd80ada630b65de38d9bb414796eeffc539a68e8fc16bc1acc72',
",2021-04-06T14:00:11.282357774Z
3swxxh5b4ebvuwlmi,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    document_id: '0xa9995b48c1f41fecac9a0df5694b46eb4351e75aba8a6337762e7d8bf2637a7b',
",2021-04-06T14:00:11.282352252Z
3swxxh5b4ebvuwlmh,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  header: {
",2021-04-06T14:00:11.282346109Z
3swxxh5b4ebvuwlmg,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"updated document {
",2021-04-06T14:00:11.282305097Z
3swxxh5b4ebvuwlmf,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"created/updated document with document_id 0xa9995b48c1f41fecac9a0df5694b46eb4351e75aba8a6337762e7d8bf2637a7b, version_id 0x43a75c0c0666cd80ada630b65de38d9bb414796eeffc539a68e8fc16bc1acc72 and _id undefined, will insert into database
",2021-04-06T14:00:11.266951679Z
3swxxh5b4ebvuwlme,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"}
",2021-04-06T14:00:11.020595774Z
3swxxh5b4ebvuwlmd,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  updatedAt: 2021-04-06T14:00:11.015Z
",2021-04-06T14:00:11.020590617Z
3swxxh5b4ebvuwlmc,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  createdAt: 2021-04-06T14:00:11.015Z,
",2021-04-06T14:00:11.020585443Z
3swxxh5b4ebvuwlmb,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  _id: 'Sl7W88l2tsElBWAt',
",2021-04-06T14:00:11.020579767Z
3swxxh5b4ebvuwlma,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  fromId: '0x9d507de4349123e6d07db73290dc7d38222ee6df',
",2021-04-06T14:00:11.020573164Z
3swxxh5b4ebvuwllz,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  scheme: 'generic',
",2021-04-06T14:00:11.020556888Z
3swxxh5b4ebvuwlly,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  },
",2021-04-06T14:00:11.020552158Z
3swxxh5b4ebvuwllx,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    }
",2021-04-06T14:00:11.020530147Z
3swxxh5b4ebvuwllw,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      signed_value: [Object]
",2021-04-06T14:00:11.020524865Z
3swxxh5b4ebvuwllv,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      key: '0xf6a214f7a5fcda0c2cee9660b7fc29f5649e3c68aad48e20e950137c98913a68',
",2021-04-06T14:00:11.020519798Z
3swxxh5b4ebvuwllu,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      value: '0x0000000000000000000000000000000000000000000000000000000000000000',
",2021-04-06T14:00:11.020514625Z
3swxxh5b4ebvuwllt,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      type: 'bytes',
",2021-04-06T14:00:11.020509710Z
3swxxh5b4ebvuwlls,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    result: {
",2021-04-06T14:00:11.020504408Z
3swxxh5b4ebvuwllr,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  attributes: {
",2021-04-06T14:00:11.020499202Z
3swxxh5b4ebvuwllq,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  data: {},
",2021-04-06T14:00:11.020494331Z
3swxxh5b4ebvuwllp,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"  },
",2021-04-06T14:00:11.020489238Z
3swxxh5b4ebvuwllo,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    fingerprint: '0x949a96c5d7dd13f6e0ecec4aec9c7cd24cc9b6b4688146256dc565af9a3047f0'
",2021-04-06T14:00:11.020483826Z
3swxxh5b4ebvuwlln,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    nfts: null,
",2021-04-06T14:00:11.020478733Z
3swxxh5b4ebvuwllm,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    ],
",2021-04-06T14:00:11.020473920Z
3swxxh5b4ebvuwlll,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      '0xD2FD865A920B23cd539791cD7948c53515592146'
",2021-04-06T14:00:11.020468853Z
3swxxh5b4ebvuwllk,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"      '0x9D507de4349123E6D07dB73290dc7D38222EE6df',
",2021-04-06T14:00:11.020464022Z
3swxxh5b4ebvuwllj,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    write_access: [
",2021-04-06T14:00:11.020459288Z
3swxxh5b4ebvuwlli,gateway-0,spinnaker,gateway,58d64cc6bb,0.3.0,projects/centrifuge-production-x/logs/stdout,2021-04-06T14:00:12.464710730Z,production,gateway,europe-west3-a,default,gateway-0-58d64cc6bb-c59lf,centrifuge-production-x,k8s_container,INFO,"    read_access: null,
",2021-04-06T14:00:11.020454252Z
